stop_id,stop_code,stop_name,stop_lat,stop_lon
5366,,Gokul Puri,28.70152446,77.28809096
5367,,C-4 Yamuna V X,28.64734054,77.31495443
5368,,Vijay Park / Kabir Nagar,28.694417,77.280517
5369,,Krishna Marg,28.64734054,77.31495443
5370,,Hauz Khas,28.5529,77.2051
5371,,Hauz Khas,28.553,77.2049
5372,,Green Park,28.558583,77.206733
5373,,Yusuf Sarai,28.5626,77.2074
5374,,SJ Hospital,28.5697,77.204383
5375,,Kidwai Nagar,28.5757,77.2097
5376,,Kidwai Nagar (INA Colony),28.5761,77.2099
5377,,SJ Airport,28.584467,77.212267
5378,,S J Madrasa,28.5887,77.2127
5379,,Prithviraj Road Crossing,28.59745,77.220083
5380,,Prithvi Raj Road Crossing,28.5965,77.2174
5381,,Shahjahan Road,28.536717,77.139933
5382,,Baroda House,28.617221,77.228557
5383,,Patiala House,28.536717,77.139933
5384,,Supreme Court,28.536717,77.139933
5385,,Swaran Cinema,28.6724478213993,77.276119410752
5386,,Bihari Colony/Kanti Nagar,28.6693,77.2813
5387,,Babar Pur Terminal,28.687123,77.277394
5388,,CPWD Colony Vasant Vihar,28.536717,77.139933
5389,,Indian AirLine Colony/Priya Cinema,28.536717,77.139933
5390,,Modern School Vasant Vihar F Block,28.536717,77.139933
5391,,Vasant Vihar F Block Poorvi Marg,28.560383,77.16135
5392,,Vasant Lok,28.536717,77.139933
5393,,Poorvi Marg,28.536717,77.139933
5394,,R K Puram Sec 5,28.560433,77.164383
5395,,S M Temple,28.560433,77.164383
5396,,R K Puram Sec 8,28.560433,77.164383
5397,,R K Puram Sec 7,28.5635165,77.1701915
5398,,Mohan Singh Market,28.5666,77.176
5399,,R K Puram Sec-1,28.5647,77.1783
5400,,R K Puram Sec-4,28.536717,77.139933
5401,,R K Puram Sec-3,28.5567,77.1845
5402,,R K Puram Sec-2,28.536717,77.139933
5403,,Mohammadpur Village,28.564883,77.188917
5404,,Bhikaji Cama Place,28.536717,77.139933
5405,,Africa Avenue,28.536717,77.139933
5406,,Lodhi Colony,28.591683,77.2235
5407,,Lodhi Garden / Mousam Bhawan,28.590346,77.220414
5408,,Dayal Singh College,28.536717,77.139933
5409,,Humayun Road,28.602867,77.22785
5410,,Kota House,28.6056751666666,77.2279191666667
5411,,Shahajahan Road,28.6084833333333,77.2279883333333
5412,,Gagan Vihar,28.6451,77.2977
5413,,Suraj Mal Vihar,28.661283,77.303517
5414,,Satyam Enclave / Jhilmil DDA Flats,28.666733,77.30465
5415,,PS Vivek Vihar,28.666733,77.307017
5416,,ESI Hospital,28.666467,77.309633
5417,,Vivekanand Mahila College,28.665467,77.314517
5418,,Vivek Vihar Terminal,28.667933,77.3145
5419,,Palika Kendra,28.628567,77.216783
5420,,Jantar Mantar (Tolstoy Marg),28.626694,77.215909
5421,,Tolstoy Marg,28.626434,77.220328
5422,,Vivek Vihar Ram Mandir,28.66801,77.32006
5423,,Tahir Pur,28.56140253,77.34741247
5424,,Nand Nagari E-Block,28.6934,77.31375
5425,,Nathu Chowk,28.6959275,77.31525225
5426,,Jyoti Nagar / Durga Puri,28.68922,77.291307
5427,,Shiv Mandir,28.6898,77.283783
5428,,C 4 Yamuna Vihar,28.702233,77.27835
5429,,Wazirabad Crossing,28.711333,77.228533
5430,,Alipur Block BDO Office,28.78289072,77.14102601
5431,,Alipur CPWD Office,28.78289072,77.14102601
5432,,Durga Mandir,28.7958445807403,77.1341787700274
5433,,Holambi JJ Cly,28.78289072,77.14102601
5434,,National Stadium,28.6136,77.2347
5435,,High Court,28.609467,77.2379
5436,,National Stadium,28.613617,77.2391835
5437,,Pragati Maidan Gate 5,28.617767,77.240467
5438,,Railway Road Bridge,28.610933,77.2518
5439,,Nizamuddin Road Bridge,28.6034,77.254233
5440,,Baba Bishamber Dass Ashram,28.6087,77.2783
5441,,CWG Village / PWD Office,28.6036,77.2691
5442,,Pusta xing,28.6036,77.2691
5443,,Samas Pur Jagir,28.6036,77.2691
5444,,Samas Pur Jagir Village,28.60993,77.2786425
5445,,Patpar Ganj,28.61626,77.288185
5446,,ITI Khichiripur,28.613,77.2977
5447,,Trilokpuri 13 Block,28.612817,77.306183
5448,,Super Bazar,28.632583,77.22305
5449,,G.G.S. I.P. Unversity,28.6643445,77.2319655
5450,,IG Stadium,28.635292,77.2426585
5451,,Samas pur Jagir Gaon,28.619117,77.286333
5452,,Pusta Xing,28.6168801666666,77.2854181666667
5453,,Delhi Police Appartments,28.6146433333333,77.2845033333333
5454,,Mayur Vihar Phase 1 Xing,28.6126166666666,77.2822175
5455,,Samachar Appartments,28.61059,77.2799316666667
5456,,Mayur Palace,28.59199,77.29513
5457,,Hindon Regulator(BRD),28.58699,77.2991833333334
5458,,Mayur Kunj,28.58199,77.3032366666667
5459,,Sec 14 Noida,28.586065,77.3110066666667
5460,,Sec 15 Noida Metro Station,28.586065,77.3110066666667
5461,,Noida Sec 3,28.6304014966666,77.270556725
5462,,Noida Sec 27 Market,28.56140253,77.34741247
5463,,Noida Sec 28,28.56140253,77.34741247
5464,,Noida Sector 28/29,28.56140253,77.34741247
5465,,Noida Sector 36,28.56140253,77.34741247
5466,,Shashi Chowk Sec 36,28.56140253,77.34741247
5467,,Noida Sec 39,28.56140253,77.34741247
5468,,Noida City Center Metro Station Sec 32,28.56140253,77.34741247
5469,,Noida Sector 34,28.56140253,77.34741247
5470,,Noida Sec 35/51,28.56140253,77.34741247
5471,,Sarfabad Xing Sec. 52,28.56140253,77.34741247
5472,,Noida Sec 71,28.56140253,77.34741247
5473,,Noida Sec 60,28.56140253,77.34741247
5474,,RO App Sec. 62/64 Noida,28.56140253,77.34741247
5475,,Neelkanth Apptt Sec. 62,28.682391765,77.172680235
5476,,Noida Sec 62 (Electronic City),28.632528115,77.306879935
5477,,ITO,28.628183,77.24515
5478,,Mother Dairy Crossing,28.619333,77.288317
5479,,Dharma Apartment,28.620183,77.2903
5480,,Vinod Nagar,28.6236763000488,77.3100239038467
5481,,EVND,28.6236763000488,77.3100239038467
5482,,Mayur Vihar Phase II Pocket A,28.6236763000488,77.3100239038467
5483,,Mayur Vihar Phase II,28.6236763000488,77.3100239038467
5484,,Government M S,28.6218716666667,77.2951416666667
5485,,East Vinod Nagar Depot,28.620079,77.30087
5486,,Mayur Vihar P 2 P A,28.6200183333333,77.3010533333333
5487,,Mayur Vihar Phase 2 (T),28.620115,77.304936
5488,,ISBT Anand Vihar,28.56140253,77.34741247
5489,,JagatpuriF-Block,28.648333,77.294949
5490,,Jagatpuri A Block,28.65185,77.29285
5491,,Swaran Cinema,28.662717,77.2863
5492,,Jharkandi/ Kanti Nagar,28.6693,77.2813
5493,,Zafarabad,28.670962,77.268275
5494,,Zafarabad School,28.670962,77.268275
5495,,Babar Pur,28.670962,77.268275
5496,,Krishna Gali Yamuna Vihar C-12,28.6826895,77.274396
5497,,C-4 Yamuna Vihar,28.702433,77.276025
5498,,B-Block Yamuna Vihar,28.702917,77.269733
5499,,Karwal Nagar,28.721483,77.258417
5500,,SBS Colony Karwal Nagar Pusta Road Gali No. -4,28.721483,77.258417
5501,,Vijay Vihar,28.721483,77.258417
5502,,Sabhapur More,28.721483,77.258417
5503,,Sabhapur Village,28.721483,77.258417
5504,,Naraina Vihar,28.627517,77.134183
5505,,Subhash Nagar Crossing / Mukherji Park,28.64192,77.108859
5506,,COD Ring Road,28.612917,77.13735
5507,,Sant Pura Tilak Nagar,28.638567,77.100583
5508,,Garrison Engg.,28.60536667,77.14743333
5509,,RR Line,28.60415,77.155333
5510,,RK Puram Sec-12,28.5705,77.1826
5511,,Gupta Market,28.565133,77.239733
5512,,Sri Niwaspuri / PG DAV College Lajpat Nagar,28.56675,77.253117
5513,,Toll Road Corner,28.574941,77.262217
5514,,Toll Bridge Corner,28.574941,77.262217
5515,,Noida Sec-9 Power House,28.58168175,77.32449814
5516,,Noida Sec-10/21,28.57154214,77.335955305
5517,,Chora More Sec-12,28.56140253,77.34741247
5518,,"Noida Sec-12,22 T Point",28.56140253,77.34741247
5519,,Noida Sec- 22 Shiv Mandir,28.56140253,77.34741247
5520,,Sector-22 Noida H Block,28.578807855,77.35028352
5521,,Noida Sec-23 Chowk,28.59621318,77.35315457
5522,,Kanchan Janga Apartment,28.59621318,77.35315457
5523,,U-Flex / Royal tower,28.59621318,77.35315457
5524,,Noida Sector-71 More,28.578807855,77.35028352
5525,,Mamura Chowk,28.56140253,77.34741247
5526,,"RO App Sec-62, 64 Noida",28.56140253,77.34741247
5527,,Fortis Hospital,28.56140253,77.34741247
5528,,Neelkanth Apptt Sec-62,28.56140253,77.34741247
5529,,Bajit Pur Vilage,28.56140253,77.34741247
5530,,Noida Sec-62 (Electronic City),28.56140253,77.34741247
5531,,IGI Airport Terminal 2 (Air India Office),28.557092,77.091787
5532,,Air Traffic Control (ATC),28.5564535,77.0946875
5533,,Cargo / Express Terminal Gate,28.555815,77.097588
5534,,Centaur Hotel / New Custom House,28.553099,77.103543
5535,,Radission Hotel,28.54422752,77.11524747
5536,,Mahipal Pur Village,28.5417,77.12935
5537,,NHW 8,28.569183,77.1326
5538,,APS Colony,28.546167,77.195583
5539,,APS Colony/ Jharera Gaon,28.579433,77.145
5540,,Air Force HQ / Subroto Park,28.583117,77.145967
5541,,RR Hospital / Maharana Pratap Chowk,28.59015,77.15675
5542,,Telephone Exch Noida Sector-19,28.58088702,77.32338901
5543,,"Noida Sec-12,22 T-Point",28.580318675,77.346322235
5544,,Noida Sec-22 Shiv Mandir,28.59923482,77.345232
5545,,Sector-22 Noida H-Blk.,28.597724,77.349193285
5546,,Kanchan Janga apartment,28.59621318,77.35315457
5547,,U-Flex / royal tower,28.59621318,77.35315457
5548,,Noida Sec-71 More,28.578807855,77.35028352
5549,,RO App Sec-62/64 Noida,28.56140253,77.34741247
5550,,Minto Road Terminal,28.639417,77.223773
5551,,Claridges Hotel,28.602117,77.21765
5552,,Max Mueller Marg,28.5955,77.2235
5553,,Ina Market,28.5752866666667,77.2097316666667
5554,,Sec A 5 and 8 Narela Desu Colony,28.8644,77.09867
5555,,South Extension,28.568367,77.22315
5556,,Ashram Chowk,28.571233,77.259017
5557,,New Friends Colony,28.5667,77.2624
5558,,Mata Ka M M,28.5648235,77.26586732
5559,,Bharat Nagar,28.566738,77.269676
5560,,Bharat Nagar Crossing,28.5622,77.2723
5561,,Holy Family Hospital,28.561083,77.275417
5562,,Jamiya Millia College,28.56115,77.280117
5563,,Ansari Health Care,28.5614,77.2836
5564,,Batla House,28.5647,77.288
5565,,Okhla Village,28.563283,77.291386
5566,,Nai Basti,28.5616,77.2945
5567,,Unani R Center,28.56102468,77.29579074
5568,,Noor Masjid,28.55848911,77.2963708
5569,,Shahin Bagh,28.55453511,77.29843821
5570,,Okhla Ext A Fe,28.54660258,77.30691383
5571,,Khyala R Clony,28.6453993,77.0991623
5572,,Chand Nagar,28.64506774,77.099327
5573,,Vishnu Garden,28.64456096,77.10086706
5574,,Shyam Nagar,28.64345385,77.10486638
5575,,Patel Chowk,28.6244,77.2112
5576,,National Stadium,28.536717,77.139933
5577,,Art Gallery,28.536717,77.139933
5578,,Jaipur House,28.6095,77.2332
5579,,Bapa Nagar,28.60635,77.234917
5580,,Golf Club,28.592867,77.158433
5581,,Nizamuddin Extension,28.589633,77.2463
5582,,Delhi Jal B Ln,28.57463322,77.24595629
5583,,Jal Vihar Terminal,28.578443,77.245874
5584,,Lajpat Nagar Crossing,28.564183,77.250367
5585,,Garhi Village,28.5624,77.251417
5586,,B-Block East of Kailash,28.562167,77.255617
5587,,C-Block East of Kailash,28.56215,77.2582
5588,,SNPD,28.561333,77.260117
5589,,Laghu Udyog Sansthan (ModiMill),28.5565,77.2648
5590,,NSIC,28.553683,77.265133
5591,,Nehru Place Terminal,28.548512,77.257157
5592,,Paras Cinema,28.5449616666667,77.2481366666667
5593,,Pumposh Enclave,28.5435,77.2441
5594,,OS Communication / Masjid Moth,28.54045,77.235833
5595,,Chirag Delhi,28.54083955,77.2323300221107
5596,,Sheikh Sarai Ph-II,28.5336,77.232
5597,,Pushpa Bhawan,28.527,77.2312
5598,,Pushp Vihar,28.5247,77.230317
5599,,DIPSAR College of Pharmacy,28.5161,77.22485
5600,,Saidul-A-Jab,28.521142,77.199972
5601,,Dhaula Peer / Lado Sarai,28.522495,77.193066
5602,,Lado Sarai Crossing,28.523333,77.191033
5603,,Qutab Minar,28.52659219,77.18649449
5604,,Mehrauli,28.52671665,77.18637806
5605,,ISBT Sarai Kale Khan,28.588832,77.258796
5606,,S.N.P. Depot,28.559325,77.2615
5607,,Pumposh Enclave,28.5437,77.2438
5608,,Sheikh Sarai Phase II,28.53364,77.23219
5609,,Lado Sarai Crossing (Aurobindo Marg),28.523989,77.189928
5610,,Qutub,28.525352825,77.18815303
5611,,Scindia House,28.6287,77.2219
5612,,Max Muller Bhawan,28.6232,77.2251
5613,,Bhartiya Vidya Bhawan,28.6219,77.2258
5614,,Ravindra Nagar,28.598467,77.225
5615,,Loni Road Xing,28.59163255,77.22356228
5616,,18-Block Lodhi Colony,28.58745,77.22405
5617,,Lodhi Colony,28.585933,77.221367
5618,,Central School Lodhi Colony,28.5848,77.22815
5619,,Sewa Nagar Flyover,28.578783,77.2293
5620,,Defence Colony,28.536717,77.139933
5621,,PT College Kotla,28.536717,77.139933
5622,,Central School (MCKR),28.562733,77.2328
5623,,Lady Shri Ram College,28.559,77.2373
5624,,Kailash Colony,28.554483,77.2432
5625,,Sant Nagar,28.552517,77.2462
5626,,Kalkaji B-Block,28.5435,77.2515
5627,,Db C Kalkaji,28.54126756,77.25578519
5628,,Govindpuri Extn Gali No. 16,28.5329,77.2596
5629,,DDA Market Kalkaji,28.529982,77.258506
5630,,DDA Flats KalkaJi,28.528315,77.257817
5631,,Tara Apartment,28.5241,77.2562
5632,,Guru Ravi Das Ashram / Tughlaqabad Extension,28.51945,77.254483
5633,,Majeedia Hospital,28.514917,77.252817
5634,,Vayu Senabad,28.5122433333333,77.2431533333333
5635,,Devli Xing,28.51392615,77.23409547
5636,,Ambedkar N D,28.51375,77.2346833333333
5637,,Azad Pur M S,28.7069326126948,77.1824831049889
5638,,Punjabi Bagh Club,28.663517,77.131133
5639,,ESI Hospital,28.658433,77.128633
5640,,Rajdhani College / Raja Garden,28.654783,77.125417
5641,,Rajouri Garden,28.648821,77.122615
5642,,Mahipal Pur Crossing,28.545765,77.12325
5643,,Rangpuri,28.542,77.118283
5644,,Garrison Engg.,28.605202,77.146802
5645,,RR Line,28.60385,77.155433
5646,,Shahdara Terminal,28.674219,77.28718
5647,,Mayur Vihar Phase-1 Xing,28.6126166666666,77.2822175
5648,,Samalkha Village,28.534439,77.090519
5649,,Noida Sector-19B,28.57701966,77.31896345
5650,,Noida Sec-27 Chowk,28.57701966,77.31896345
5651,,Noida Sector-27 Market,28.573883535,77.3269048125
5652,,Nehru Place,28.54755,77.249444
5653,,Kalindi Kunj,28.545083,77.306217
5654,,Sarita Vihar,28.53225,77.287133
5655,,Lady Shri Ram College,28.5588,77.2371
5656,,Central School (KV),28.5597,77.2335
5657,,Central School,28.5602017,77.2307834
5658,,Jaitpur Crossing,28.497217,77.302647
5659,,VIVAKANAND HOSPITAL,28.6438825,77.2809785
5660,,Laxmi Nagar / Shakarpur Crossing,28.6297,77.277067
5661,,Hindon Regulator BRD,28.58699,77.2991833333334
5662,,Sect-28/29 Noida,28.56140253,77.34741247
5663,,Noida Sector-37,28.56140253,77.34741247
5664,,Noida Sec-44,28.6282351975,77.27393842
5665,,Pusta Thokar no-9,28.7674475,77.150728
5666,,R K P S V S 7,28.57347691,77.17361106
5667,,RK Puram Sec-10,28.5702,77.173167
5668,,Mohan Singh Market,28.5668,77.1762
5669,,Munirka Village (T),28.5585,77.173717
5670,,Munirka DDA Flats,28.555517,77.176717
5671,,ISTM,28.552767,77.181
5672,,IIT Hostel,28.550033,77.185633
5673,,Jia Sarai,28.546167,77.195583
5674,,IIT Gate,28.546,77.197
5675,,Panchsheel Club / Sarvpriya Vihar,28.5439,77.2052
5676,,Bhavishaya N E,28.5422683333333,77.2097416666667
5677,,Malviya Nagar,28.5356,77.2085
5678,,Aurobindo College,28.5326,77.2046
5679,,Geetanjali Enclave,28.5308,77.1997
5680,,PNB Geetanjali,28.529417,77.2014
5681,,Saket A block(Malviya Nagar Metro Station),28.5278,77.2052
5682,,Press Enclave,28.5279,77.2079
5683,,HaujRani / MaxHospital,28.5285,77.2119
5684,,Hauj Rani,28.5297,77.2158
5685,,Khirki Village,28.52995,77.21805
5686,,PSRI,28.53145,77.223883
5687,,Vocational College,28.5322,77.2278
5688,,Devoli Road X,28.5137316666667,77.2347533333334
5689,,Sadhna Enclave,28.5385866,77.19150951
5690,,Swami Nagar,28.5423,77.2248
5691,,Shivaji Park,28.674683,77.131433
5692,,P S Parliament / Jantar Mantar,28.625448,77.214345
5693,,Aakashwani Bhawan,28.62045,77.212633
5694,,Krishi Bhawan / Rail Bhawan Metro Station,28.614867,77.212383
5695,,Udyog Bhawan,28.610467,77.21315
5696,,Sunehri Masjid/ G Block,28.6094,77.2097
5697,,Kidwai Nagar,28.5735,77.2095
5698,,Andrews Ganj,28.565967,77.2306
5699,,Lajpat Nagar 2 Ring Road,28.565117,77.242
5700,,Ashram Chowk,28.571617,77.259167
5701,,Mata Mandir New Friends Colony,28.564313,77.264526
5702,,Ishwar Nagar,28.5617,77.2664
5703,,Kalkaji Mode,28.558175,77.26905
5704,,Sukhdev Vihar Depot,28.55465,77.2717
5705,,CRRI,28.550467,77.27485
5706,,Okhla Tank,28.548383,77.276583
5707,,Harkesh Nagar,28.543933,77.279483
5708,,Apollo Hospital,28.539567,77.282917
5709,,Madanpur Khadar Crossing,28.529333,77.288417
5710,,Haldiram,28.519333,77.29515
5711,,Ali Village,28.516117,77.296567
5712,,Power House,28.5058,77.3008
5713,,Jaitpur Mor,28.497367,77.302117
5714,,Badarpur Village,28.502067,77.300033
5715,,Samas Pur Jagir,28.6157335,77.284433
5716,,Pusta Crossing / Akhardham Temple,28.61235,77.282533
5717,,Govindpuri No.3,28.5352,77.2635
5718,,Guru Ravidass Marg,28.5195085,77.2545085
5719,,Khanpur Extension / Devli Crossing,28.513663,77.234905
5720,,Ishwar Nagar,28.5616,77.266217
5721,,Sukhdev Vihar Depot,28.554867,77.27125
5722,,CRRI,28.551067,77.27395
5723,,Okhla Tank,28.548017,77.276567
5724,,Harkesh Nagar,28.543767,77.2793
5725,,Apollo Hospital,28.5396,77.2825
5726,,Jaitpur Crossing,28.496767,77.302417
5727,,Badarpur Border,28.493222,77.303353
5728,,Mayur Vihar Phase 1 X-ing,28.6126166666666,77.2822175
5729,,Chora More Sec12,28.56140253,77.34741247
5730,,Noida Sec 12/22 T Point,28.56140253,77.34741247
5731,,Noida Sec 22 Shiv Mandir,28.56140253,77.34741247
5732,,Sector 22 H Block,28.56140253,77.34741247
5733,,Noida Sec 57 Xing,28.588393855,77.344401505
5734,,Khora Cly Labour Chowk,28.61538518,77.34139054
5735,,Noida Sec 58,28.61538518,77.34139054
5736,,Noida Sec 59/62,28.588393855,77.344401505
5737,,Neelkanth Apptt.,28.682391765,77.172680235
5738,,Noida Sec 62 (Eletronic City),28.632528115,77.306879935
5739,,Mehrauli Terminal,28.5217372755846,77.1826898067577
5740,,Qutub Minar,28.526517,77.18605
5741,,T.B. Hospital,28.5284,77.1901
5742,,DDA Flats Lado Sarai,28.529778,77.192226
5743,,PTS,28.531233,77.196833
5744,,PNB Geetanjali,28.529313,77.2013
5745,,HaujRani / MaxHospital,28.5283,77.212
5746,,Hauz Rani,28.5294,77.2159
5747,,PSRI,28.5314,77.224183
5748,,Sheikh Sarai More,28.5328,77.2306
5749,,OS Communications,28.542817,77.2415
5750,,Laghu Udyog Sansthan(ModiMill),28.555533,77.265167
5751,,Noida Sec-19,28.6202916666667,77.3004433333333
5752,,Noida Sec-9,28.6202916666667,77.3004433333333
5753,,Noida Sec-10-21,28.6202916666667,77.3004433333333
5754,,Noida Sect-12 A Block,28.6202916666667,77.3004433333333
5755,,Jhund Pura Sec-11,28.59616665,77.33076664
5756,,Mayur Vihar Phase-3 Xing BRD,28.6202916666667,77.3004433333333
5757,,Mayur Vihar Ph-III,28.614033,77.33735
5758,,Mayur Vihar Ph-III Paper Market,28.61657852,77.33932456
5759,,Delhi Gate-U02885,28.64401138,77.2404145
5760,,Express Building-DC2809,28.64401138,77.2404145
5761,,ITO BSZ Marg-U02944,28.63465569,77.23955725
5762,,J and K House,28.6019,77.2226
5763,,Mothers International School,28.54002,77.19939
5764,,Adhchini Village,28.537676,77.198299
5765,,MMTC,28.534567,77.196836
5766,,Saket Court,28.52995,77.21805
5767,,Pushp Vihar Sec-1 Market,28.52995,77.21805
5768,,Pushp Vihar Mall,28.52995,77.21805
5769,,Mandir Marg Crossing,28.52484,77.2168625
5770,,Saket J Block,28.51973,77.215675
5771,,Feroz S Road,28.52603155,77.18785643
5772,,National Archives,28.6147,77.2185
5773,,National Muesum,28.611309,77.218443
5774,,Prithvi Raj Road Crossing,28.59647,77.217669
5775,,PTS,28.532862,77.195907
5776,,Lado sarai Terminal,28.469277135,77.190621105
5777,,Ahinsa Sthal,28.521483,77.189733
5778,,Qutub Minar Metro Sation,28.511733,77.1844
5779,,Andheria Bagh More,28.509217,77.178967
5780,,Chhattarpur More,28.50572371,77.180393055
5781,,Chhattarpur Mandir,28.50223042,77.18181911
5782,,Chhattarpur,28.50223042,77.18181911
5783,,Chhatarpur Extension,28.499012915,77.183342985
5784,,Rajpur Xing,28.49579541,77.18486686
5785,,Nanda Hospital,28.49398169,77.18459342
5786,,Satbari Village,28.48470758,77.1860124
5787,,Mallu Farm,28.47543347,77.18743138
5788,,Chandan Holla,28.4686753,77.18717411
5789,,Shani Dham Mandir,28.4686753,77.18717411
5790,,Fatehpur Beri,28.4686753,77.18717411
5791,,Harasawroop Colony,28.459091285,77.185723555
5792,,Dera More,28.44950727,77.184273
5793,,Bhati Kalan More,28.43828101,77.17779332
5794,,Bhati Kalan Village,28.430079675,77.18396092
5795,,Pahari Area,28.42187834,77.19012852
5796,,Jheer Khore Temple,28.41707127,77.19150921
5797,,Safdurjung Terminal,28.579581,77.214163
5798,,Vikas Sadan,28.5766,77.2134
5799,,Raj Nagar,28.569915,77.2010766666667
5800,,Safderjung Hospital,28.5681,77.2086
5801,,Yusuf Sarai,28.5627,77.2077
